Computer Modeling Halogen Bonds Other $σ$ Hole Interactions,"  field noncovalent interactions new paradigm recently become popular. stems analysis molecular electrostatic potentials introduces label, recently attracted enormous attention. label {\sigma} hole, first used connection halogens. initiated renaissance interest halogenated compounds, later  , found other groups atoms (chalcogens, pnicogens, tetrels aerogens), resulted new direction research intermolecular interactions. review, summarize advances about last 10 years understanding those interactions related {\sigma} hole. pay particular attention theoretical computational techniques, play crucial role field."
Towards Universal End End Affect Recognition Multilingual Speech ConvNets," propose end end affect recognition approach using Convolutional Neural Network (CNN) handles multiple languages, applications emotion personality recognition speech. lay foundation universal model trained multiple languages once. affect shared across all languages, able leverage shared information between languages improve overall performance each one. obtained average improvement 12.8% emotion 10.1% personality compared same model trained each language  . end end because directly take narrow band raw waveforms input. allows accept input audio recorded any source avoid overhead information loss feature extraction. outperforms similar CNN using spectrograms input 12.8% emotion 6.3% personality, based F scores. Analysis network parameters layers activation shows network learns extracts significant features first layer, particular pitch, energy contour variations. Subsequent convolutional layers instead capture language specific representations through analysis supra segmental features. model represents important step development fully universal affect recognizer, able recognize additional descriptors, stress, future implementation into affective interactive systems."
 Variational Characterization Fluid Sloshing Surface Tension," consider sloshing problem incompressible, inviscid, irrotational fluid open container, including effects due surface tension free surface. restrict ourselves constant contact angle seek time harmonic solutions linearized problem, describes time evolution fluid due small initial disturbance surface rest. opposed zero surface tension case, problem reduces partial differential equation velocity potential, obtain coupled system velocity potential free surface displacement. derive new variational formulation coupled problem establish existence solutions using direct method calculus variations. prove domain monotonicity result fundamental sloshing eigenvalue. limit zero surface tension, recover variational formulation mixed Steklov Neumann eigenvalue problem give first order perturbation formula simple eigenvalue. "
diagnoseIT: Expertengestützte automatische Diagnose von Performance Probleme Enterprise Anwendungen (Abschlussbericht), final report collaborative research project diagnoseIT expert guided automatic diagnosis performance problems enterprise applications. 
Statistical Inference Political Networks Research," Researchers interested statistically modeling network data well established quickly growing set approaches choose. Several these methods regularly applied research political networks, while permeate field. Here, review most prominent methods inferential network analysis both cross sectionally longitudinally observed networks including (temporal) exponential random graph models, latent space models, quadratic assignment procedure, stochastic actor oriented models. each method, summarize analytic form, identify prominent published applications political science discuss computational considerations. conclude set guidelines selecting method given application. "
Controller jammer game models Denial Service control systems operating packet dropping links," paper introduces class zero sum games between adversary controller scenario `denial service' networked control system. communication link modeled set transmission regimes controlled strategic jammer whose intention wage attack plant choosing most damaging regime switching strategy. demonstrate even one step case, introduced games admit saddle point equilibrium, jammer's optimal policy randomize region plant's state space, thus requiring controller undertake nontrivial response different what one would expect standard stochastic control problem packet dropping link. paper derives conditions introduced games saddle point equilibrium. Furthermore, show more general multi stage games, these conditions provide `greedy' jamming strategies adversary. "
Conservation spin supercurrents superconductors," demonstrate spin supercurrents conserved upon transmission through conventional superconductor, even presence spin dependent scattering impurities magnetic moments spin orbit coupling. fundamentally different conventional spin currents, decay presence scattering, important implications usage superconducting materials spintronic hybrid structures. "
Driver Identification Using Automobile Sensor Data Single Turn," automotive electronics continue advance, cars becoming more more reliant sensors perform everyday driving operations. These sensors omnipresent help car navigate, reduce accidents, provide comfortable rides. However, they used learn about drivers themselves. paper, propose method predict, sensor data collected single turn, identity driver out given set individuals. cast problem terms time series classification, dataset contains sensor readings one turn, repeated several times multiple drivers. build classifier find unique patterns each individual's driving style, visible data even short road segment. test approach, analyze new dataset collected AUDI AG Audi Electronics Venture, fleet test vehicles equipped automotive data loggers storing all sensor readings real roads. show turns particularly well suited detecting variations across drivers, especially compared straightaways. then focus 12 most frequently made turns dataset, include rural, urban, highway ramps, more, obtaining accurate identification results learning useful insights about driver behavior variety settings."
Same different problems strain convolutional neural networks," robust efficient recognition visual relations images hallmark biological vision. argue , despite recent progress visual recognition, modern machine vision algorithms severely limited their ability learn visual relations. Through controlled experiments, demonstrate visual relation problems strain convolutional neural networks (CNNs). networks eventually break altogether rote memorization becomes impossible, intra class variability exceeds network capacity. Motivated comparable success biological vision, argue feedback mechanisms including attention perceptual grouping may key computational components underlying abstract visual reasoning.\ "
Hyper dimensional computing visual question answering system trainable end end," work propose system visual question answering. architecture composed two parts, first part creates logical knowledge base given image. second part evaluates questions against knowledge base. Differently previous work, knowledge base represented using hyper dimensional computing. choice advantage all operations system, namely creating knowledge base evaluating questions against  , differentiable, thereby making system easily trainable end end fashion. "
 Inner Structure Time Dependent Signals," paper shows time series measurements evolving system processed create inner time series unaffected any instantaneous invertible, possibly nonlinear transformation measurements. inner time series contains information does depend nature sensors, observer chose monitor system. Instead, encodes information intrinsic evolution observed system. Because sensor independence, inner time series may produce fewer false negatives used detect events presence sensor drift. Furthermore, if observed physical system comprised non interacting subsystems, inner time series separable; i.e., consists collection time series, each one being inner time series isolated subsystem. Because property, inner time series used detect specific behavior one independent subsystems without using blind source separation disentangle subsystem . method illustrated applying : 1) analytic example; 2) audio waveform one speaker; 3) video images moving camera; 4) mixtures audio waveforms two speakers."
Classical properties leading eigenstates quantum dissipative systems," analyzing paradigmatic example theory dissipative systems  classical quantum dissipative standard map  able explain main features decay quantum equilibrium state. classical isoperiodic stable structures typically present parameter space these kind systems play fundamental role. fact, found period stable structures near space determines phase leading eigenstates corresponding quantum superoperator. Moreover, eigenvectors show strong localization corresponding periodic orbits (limit cycles). show sort scarring phenomenon ( established property Hamiltonian projectively open systems) present dissipative case extreme simplicity. "
Towards Binary Valued Gates Robust LSTM Training,"Long Short Term Memory (LSTM) one most widely used recurrent structures sequence modeling. aims use gates control information flow (e.g., whether skip information ) recurrent computations, although practical implementation based soft gates partially achieves goal. paper, propose new way LSTM training, pushes output values gates towards 0 1. doing so, better control information flow: gates mostly open closed, instead middle state, makes results more interpretable. Empirical studies show (1) Although seems restrict model capacity, no performance drop: achieve better comparable performances due better generalization ability; (2) outputs gates sensitive their inputs: easily compress LSTM unit multiple ways, e.g., low rank approximation low precision approximation. compressed models even better baseline models without compression."
GUB Covers Power Indexed formulations Wireless Network Design," propose pure 0 1 formulation wireless network design problem, i.e. problem configuring set transmitters provide service coverage set receivers. contrast classical mixed integer formulations, power emissions represented continuous variables, consider finite set powers values. two major advantages: better fits usual practice eliminates sources numerical problems heavily affect continuous models. crucial ingredient approach effective basic formulation single knapsack problem representing coverage condition receiver. formulation based GUB cover inequalities introduced Wolsey (1990) core extension exact formulation GUB knapsack polytope two GUB constraints. special case corresponds very common practical situation one major interferer present. assess effectiveness formulation comprehensive computational results realistic instances two typical technologies, namely WiMAX DVB T."
Orbital contributions electron g factor semiconductor nanowires,"Recent experiments Majorana fermions semiconductor nanowires [Albrecht et al., Nat. 531, 206 (2016)] revealed surprisingly large electronic Landé g factor, several times larger bulk value contrary expectation confinement reduces g factor. Here assess role orbital contributions electron g factor nanowires quantum dots. show LS coupling higher subbands leads enhancement g factor order magnitude more small effective mass semiconductors. validate theoretical finding simulations InAs InSb, showing effect persists even if cylindrical symmetry broken. huge anisotropy enhanced g factors under magnetic field rotation allows straightforward experimental test theory."
Comprehensive routing strategy multilayer networks," Designing efficient routing strategy great importance alleviate traffic congestion multilayer networks. work, design effective routing strategy multilayer networks comprehensively considering roles nodes' local structures micro level, well macro level differences transmission speeds between different layers. Both numerical analytical results indicate proposed routing strategy reasonably redistribute traffic load low speed layer high speed layer, thus traffic capacity multilayer networks significantly enhanced compared monolayer low speed networks. optimal combination macro  micro level control parameters remarkably alleviate congestion thus maximize traffic capacity given multilayer network. Moreover, find increasing size average degree high speed layer enhance traffic capacity multilayer networks more effectively. finally verify real world network topology does invalidate results. theoretical predictions agree well numerical simulations. "
Long short term memory learning learn networks spiking neurons,"Recurrent networks spiking neurons (RSNNs) underlie astounding computing learning capabilities brain. But computing learning capabilities RSNN models remained poor, least comparison artificial neural networks (ANNs). address two possible reasons . One RSNNs brain randomly connected designed according simple rules, they start learning tabula rasa network. Rather, RSNNs brain optimized their tasks through evolution, development, prior experience. Details these optimization processes largely unknown. But their functional contribution approximated through powerful optimization methods, backpropagation through time (BPTT). second major mismatch between RSNNs brain models latter show small fraction dynamics neurons synapses brain. include neurons RSNN model reproduce one prominent dynamical process biological neurons takes place behaviourally relevant time scale seconds: neuronal adaptation. denote these networks LSNNs because their Long short term memory. inclusion adapting neurons drastically increases computing learning capability RSNNs if they trained configured deep learning (BPTT combined rewiring algorithm optimizes network architecture). fact, computational performance these RSNNs approaches first time LSTM networks. addition RSNNs adapting neurons acquire abstract knowledge prior learning Learning Learn (L2L) scheme, transfer knowledge order learn new but related tasks very few examples. demonstrate supervised learning reinforcement learning."
Detecting Molecular Rotational Dynamics Complementing Low Frequency Terahertz Vibrations Zirconium Based Metal Organic Framework," show clear experimental evidence co operative terahertz (THz) dynamics observed below 3 THz (~100 cm 1), low symmetry Zr based metal organic framework (MOF) structure, termed MIL 140A [ZrO(O2C C6H4 CO2)]. Utilizing combination high resolution inelastic neutron scattering synchrotron radiation far infrared spectroscopy, measured low energy vibrations originating hindered rotations organic linkers, whose energy barriers detailed dynamics elucidated via ab initio density functional theory (DFT) calculations. completeness, obtained Raman spectra characterized alterations complex pore architecture caused THz rotations. discovered array soft modes trampoline like motions, could potentially source anomalous mechanical phenomena, negative linear compressibility negative thermal expansion. results demonstrate coordinated shear dynamics (~2.5 THz), mechanism shown destabilize MOF crystals, exact crystallographic direction minimum shear modulus (Gmin)."
 southern sky total intensity source catalogue 2.3 GHz S band Polarisation All Sky Survey data," S band Polarisation All Sky Survey (S PASS) observed entire southern sky using 64 metre Parkes radio telescope 2.3GHz effective bandwidth 184MHz. surveyed sky area covers all declinations $\delta\leq 0^\circ$. analyse compact sources survey data re processed produce set 107 Stokes $I$ maps 10.75arcmin resolution large scale emission contribution filtered out. paper use these Stokes $I$ images create total intensity southern sky extragalactic source catalogue 2.3GHz. source catalogue contains 23,389 sources covers sky area 16,600deg$^2$, excluding Galactic plane latitudes $|b|<10^\circ$. Approximately 8% catalogued sources resolved. S PASS source positions typically accurate within 35arcsec. flux density 225mJy S PASS source catalogue more 95% complete, $\sim$94% S PASS sources brighter 500mJy beam$^{ 1}$ counterpart lower frequencies."
Mechanomyography based closed loop Functional Electrical Stimulation cycling system,"Functional Electrical Stimulation (FES) systems successful restoring motor function supporting paralyzed users. Commercially available FES products open loop, meaning system unable adapt changing conditions user their muscles results muscle fatigue poor stimulation protocols. because difficult close loop between stimulation monitoring muscle contraction using adaptive stimulation. FES causes electrical artefacts make challenging monitor muscle contractions traditional methods electromyography (EMG). look overcome limitation combining FES novel mechanomyographic (MMG) sensors able monitor muscle activity during stimulation real time. provide meaningful task built FES cycling rig software interface enabled perform adaptive recording stimulation, then combine sensors record forces applied pedals using force sensitive resistors (FSRs), crank angle position using magnetic incremental encoder inputs user using switches potentiometer. illustrated closed loop stimulation algorithm used inputs sensors control output programmable RehaStim 1 FES stimulator (Hasomed) real time. recumbent bicycle rig used testing platform FES cycling. algorithm designed respond change requested speed (RPM) user change stimulation power (% maximum current mA) until speed achieved then maintain  ."
QT2S: System Monitoring Road Traffic via Fine Grounding Tweets,"Social media platforms provide continuous access user generated content enables real time monitoring user behavior events. geographical dimension user behavior events recently caught lot attention several domains: mobility, humanitarian, infrastructural. While resolving location user straightforward, depending affordances their device and/or application they using, most cases, locating user demands larger effort, exploiting textual features. Twitter instance, 2% all tweets geo referenced. paper, present system zoomed grounding (below city level) short messages (e.g., tweets). system combines different natural language processing machine learning techniques increase number geo grounded tweets, essential applications disaster response real time traffic monitoring."
 Benchmark Dose Finding Studies Continuous Outcomes," important tool evaluate performance any design optimal benchmark proposed O'Quigley (2002, Biostatistics 3(1), 51 56) provides upper bound performance design under given scenario. original benchmark applied dose finding studies binary endpoint  . However, growing interest dose finding studies involving continuous outcomes, but no benchmark studies developed. show original benchmark extension Cheung (2014, Biometrics 70(2), 389 397), looked different perspective, generalised various settings several discrete continuous outcomes. illustrate compare benchmark performance setting Phase I clinical trial continuous toxicity endpoint setting Phase I/II clinical trial continuous efficacy outcome. show proposed benchmark provides accurate upper bound model based dose finding methods serves powerful tool evaluating designs."
Wavefront retrieval through random pupil plane phase probes: Gerchberg Saxton approach," pupil plane wavefront reconstruction procedure proposed based analysis sequence focal plane images corresponding sequence random pupil plane phase probes. developed method provides unique nontrivial solution wavefront retrieval problem shows global convergence solution demonstrated using Gerchberg Saxton implementation. method general used any optical system includes deformable mirrors active/adaptive wavefront correction. presented numerical simulation lab experimental results show low noise sensitivity, high reliability robustness proposed approach high quality optical wavefront restoration. Laboratory experiments shown $\lambda$/14 rms accuracy retrieval poked DM actuator fiducial pattern spatial resolution 20 30$~\mu$m comparable accuracy direct high resolution interferometric measurements."
Uplink Non Orthogonal Multiple Access 5G Wireless Networks," Orthogonal Frequency Division Multiple Access (OFDMA) well other orthogonal multiple access techniques fail achieve system capacity limit uplink due exclusivity resource allocation. issue more prominent fairness among users considered system. Current Non Orthogonal Multiple Access (NOMA) techniques introduce redundancy coding/spreading facilitate users' signals separation receiver, degrade system spectral efficiency. Hence, order achieve higher capacity, more efficient NOMA schemes need developed. paper, propose NOMA scheme uplink removes resource allocation exclusivity allows more one user share same subcarrier without any coding/spreading redundancy. Joint processing implemented receiver detect users' signals. However, control receiver complexity, upper limit number users per subcarrier needs imposed. addition, novel subcarrier power allocation algorithm proposed new NOMA scheme maximizes users' sum rate. link level performance evaluation shown proposed scheme achieves bit error rate close single user case. Numerical results show proposed NOMA scheme significantly improve system performance terms spectral efficiency fairness comparing OFDMA. "
Epsilon approximations epsilon nets, use random samples approximate properties geometric configurations influential idea both combinatorial algorithmic purposes. chapter considers two related notions $\epsilon$ approximations $\epsilon$ nets  capture most important quantitative properties one would expect random sample respect underlying geometric configuration. 
 continuous framework fairness," Increasingly, discrimination algorithms perceived societal legal problem. response, number criteria implementing algorithmic fairness machine learning developed literature. paper proposes Continuous Fairness Algorithm (CFA$\theta$) enables continuous interpolation between different fairness definitions. More specifically, make three main contributions existing literature. First, approach allows decision maker continuously vary between concepts individual group fairness. consequence, algorithm enables decision maker adopt intermediate ""worldviews"" degree discrimination encoded algorithmic processes, adding nuance extreme cases "" 're all equal"" (WAE) ""what you see what you get"" (WYSIWYG) proposed so far literature. Second, use optimal transport theory, specifically concept barycenter, maximize decision maker utility under chosen fairness constraints. Third, algorithm able handle cases intersectionality, i.e., multi dimensional discrimination certain groups grounds several criteria. discuss three main examples (college admissions; credit application; insurance contracts) map out policy implications approach. explicit formalization trade off between individual group fairness allows post processing approach tailored different situational contexts one other fairness criterion may take precedence. "
Counting Subwords Occurrences Base b Expansions," count number distinct (scattered) subwords occurring base b expansion non negative integers. More precisely, consider sequence $(S_b(n))_{n\ge 0}$ counting number positive entries each row generalization Pascal triangle binomial coefficients base $b$ expansions. using convenient tree structure, provide recurrence relations $(S_b(n))_{n\ge 0}$ leading $b$ regularity latter sequence. Then deduce asymptotics summatory function sequence $(S_b(n))_{n\ge 0}$."
Tensor Renormalization Group Randomized Singular Value Decomposition," algorithm tensor renormalization group proposed based randomized algorithm singular value decomposition. algorithm applicable broad range two dimensional classical models. case square lattice, computational complexity memory usage proportional fifth third power bond dimension, respectively, whereas those conventional implementation sixth fourth power. oversampling parameter larger bond dimension sufficient reproduce same result full singular value decomposition even critical point two dimensional Ising model. "
Cohomology symplectic groups Meyer's signature theorem,"Meyer showed signature closed oriented surface bundle surface multiple $4$, computed using element $H^2(\mathsf{Sp}(2g, \mathbb{Z}),\mathbb{Z})$. Denoting $1 \ \mathbb{Z} \ \widetilde{\mathsf{Sp}(2g,\mathbb{Z})} \ \mathsf{Sp}(2g,\mathbb{Z}) \ 1$ pullback universal cover $\mathsf{ Sp}(2g,\mathbb{R})$, Deligne proved every finite index subgroup $\widetilde{\mathsf {Sp}(2g, \mathbb{Z})}$ contains $2\mathbb{Z}$. consequence, class second cohomology any finite quotient $\mathsf{Sp}(2g, \mathbb{Z})$ most enable compute signature surface bundle modulo $8$. show fact possible investigate smallest quotient $\mathsf{Sp}(2g, \mathbb{Z})$ contains information. quotient $\mathfrak{H}$ non split extension $\mathsf {Sp}(2g,2)$ elementary abelian group order $2^{2g+1}$. central extension $1\ \mathbb{Z}/2\ \tilde{\mathfrak{H}}\ \mathfrak{H}\ 1$, $\tilde{\mathfrak{H}}$ appears quotient metaplectic double cover $\mathsf{Mp}(2g,\mathbb{Z})=\widetilde{\mathsf{Sp}(2g,\mathbb{Z})}/2\mathbb{Z}$. extension $\mathsf{Sp}(2g,2)$ almost extraspecial group order $2^{2g+2}$, faithful irreducible complex representation dimension $2^g$. Provided $g\ge 4$, $\widetilde{\mathfrak{H}}$ universal central extension $\mathfrak{H}$. Putting all together, provide recipe computing signature modulo $8$, indicate consequences."
 Newman  Shapiro problem," give negative answer Newman  Shapiro problem weighted approximation entire functions formulated 1966 motivated theory operators Fock space. exists function Fock space exponential multiples approximate entire multiples space. Furthermore, establish several positive results under different restrictions function question."
randUTV: blocked randomized algorithm computing rank revealing UTV factorization," manuscript describes randomized algorithm randUTV computing so called UTV factorization efficiently. Given matrix $A$, algorithm computes factorization $ = UTV^{*}$, $U$ $V$ orthonormal columns, $T$ triangular (either upper lower, whichever preferred). algorithm randUTV developed primarily fast easily parallelized alternative algorithms computing Singular Value Decomposition (SVD). randUTV provides accuracy very close SVD problems low rank approximation, solving ill conditioned linear systems, determining bases various subspaces associated matrix, etc. Moreover, randUTV produces highly accurate approximations singular values $A$. Unlike SVD, randomized algorithm proposed builds UTV factorization incremental, single stage, non iterative way, making possible halt factorization process once specified tolerance met. Numerical experiments comparing accuracy speed randUTV SVD presented. These experiments demonstrate comparison column pivoted QR, another factorization often used relatively economic alternative SVD, randUTV compares favorably terms speed while providing far higher accuracy. "
"Continuity nonlinear eigenvalues $CD(K,\infty)$ spaces respect measured Gromov Hausdorff convergence"," note prove nonlinear setting $CD(K,\infty)$ spaces stability Krasnoselskii spectrum Laplace operator $ \Delta$ under measured Gromov Hausdorff convergence, under additional compactness assumption satisfied, instance, sequences $CD^*(K,N)$ metric measure spaces uniformly bounded diameter. Additionally, show every element $\lambda$ Krasnoselskii spectrum indeed eigenvalue, namely exists nontrivial $u$ satisfying eigenvalue equation $  \Delta u = \lambda u$. "
Modeling WiFi Traffic White Space Prediction Wireless Sensor Networks,"Cross Technology Interference (CTI) prevalent phenomenon 2.4 GHz unlicensed spectrum causing packet losses increased channel contention. particular, WiFi interference severe problem low power wireless networks presence causes significant degradation overall performance. paper, propose proactive approach based WiFi interference modeling accurately predicting transmission opportunities low power wireless networks. leverage statistical analysis real world WiFi traces learn aggregated traffic characteristics terms Inter Arrival Time (IAT) , once captured into specific 2nd order Markov Modulated Poisson Process (MMPP(2)) model, enable accurate estimation interference. further use hidden Markov model (HMM) channel occupancy prediction. evaluated performance i) MMPP(2) traffic model w.r.t. real world traces existing Pareto model accurately characterizing WiFi traffic and, ii) compared HMM based white space prediction random channel access. report encouraging results using interference modeling white space prediction."
Dyson models under renormalization weak fields," consider one dimensional long range spin models (usually called Dyson models), consisting Ising ferromagnets slowly decaying long range pair potentials form $\frac{1}{|i j|^{\alpha}}$ mainly focusing range slow decays $1 < \alpha \leq 2$. describe two recent results, one about renormalization one about effect external fields low temperature. first result states decimated long range Gibbs measure one dimension becomes non Gibbsian, same vein comparable results higher dimensions short range models. second result addresses behaviour models under inhomogeneous fields, particular external fields decay zero polynomially $(|i|+1)^{  \gamma}$. study critical decay power field, $\gamma$, phase transition persists decay power $\alpha$ Dyson model compare, extending recent results short range models lattices trees. briefly point out analogies between these results."
Coupling geometry binary bipartite networks: hypotheses testing pattern geometry nestedness," Upon matrix representation binary bipartite network, via permutation invariance, coupling geometry computed approximate minimum energy macrostate network's system. macrostate supposed constitute intrinsic structures system, so coupling geometry should taken information contents, even nonparametric minimum sufficient statistics network data. Then pertinent null alternative hypotheses, nestedness, formulated according macrostate. is, any efficient testing statistic needs function coupling geometry. These conceptual architectures mechanisms large still missing community ecology literature, rendered misconceptions prevalent research area. Here algorithmically computed coupling geometry shown consisting deterministic multiscale block patterns, framed two marginal ultrametric trees row column axes, stochastic uniform randomness within each block found finest scale. Functionally series increasingly larger ensembles matrix mimicries derived conforming multiscale block configurations. Here matrix mimicking meant subject constraints row column sums sequences. Based series ensembles, profile distributions becomes natural device checking validity testing statistics structural indexes. energy based index used testing whether network data indeed contains structural geometry. new version block based nestedness index proposed. validity checked compared existing ones. computing paradigm, called Data Mechanics, application one real data network illustrated throughout developments discussions paper. "
"MUSE inspired view quasar Q2059 360, Lyman alpha blob, neighborhood"," radio quiet quasar Q2059 360 redshift $z=3.08$ known close small Lyman $\alpha$ blob (LAB) absorbed proximate damped Ly$\alpha$ (PDLA) system. Here, present Multi Unit Spectroscopic Explorer (MUSE) integral field spectroscopy follow up quasi stellar object (QSO). primary goal characterize LAB detail mapping both spatially spectrally using Ly$\alpha$ line, looking high ionization lines constrain emission mechanism. Combining high sensitivity MUSE integral field spectrograph mounted Yepun telescope ESO VLT natural coronagraph provided PDLA, map LAB down QSO position, after robust subtraction QSO light spectral domain. addition confirming earlier results small bright component LAB, unveil faint filamentary emission protruding south about 80 pkpc (physical kpc); results total size about 120 pkpc. derive velocity field LAB (assuming no transfer effects) map Ly$\alpha$ line width. Upper limits set flux N V $\lambda 1238 1242$, C IV $\lambda 1548 1551$, He II $\lambda 1640$, C III] $\lambda 1548 1551$ lines. discovered two probable Ly$\alpha$ emitters same redshift LAB projected distances 265 kpc 207 kpc QSO; their Ly$\alpha$ luminosities might well enhanced QSO radiation. find emission line galaxy $z=0.33$ near line sight QSO. LAB shares same general characteristics 17 surrounding radio quiet QSOs presented previously. However, indications may centered PDLA galaxy rather QSO."
